
posicao: 0, cidades:
1101, 17, Aparecida do Rio Negro
1051, 17, Angico
301, 17, Aguiarnópolis
251, 17, Abreulândia
501, 16, Oiapoque
8126, 15, Ulianópolis
8001, 15, Tomé-Açu
7201, 15, São Domingos do Capim
7151, 15, São Domingos do Araguaia
6401, 15, Santa Cruz do Arari
6351, 15, Santa Bárbara do Pará
5601, 15, Peixe-Boi
5551, 15, Pau D'Arco
4976, 15, Nova Ipixuna
4901, 15, Muaná
3101, 15, Gurupá
2301, 15, Capitão Poço
1576, 15, Bom Jesus do Tocantins
1501, 15, Benevides
1451, 15, Belterra
701, 15, Anajás
4401, 13, Urucurituba
3601, 13, Santa Isabel do Rio Negro
2801, 13, Maraã
1951, 13, Itamarati
1001, 13, Carauari
201, 13, Atalaia do Norte
401, 12, Rio Branco
351, 12, Marechal Thaumaturgo
1476, 11, Primavera de Rondônia
1401, 11, Monte Negro
601, 11, Cacaulândia

---- 522 colisoes nesta posicao ----

posicao: 3, cidade: NULL

posicao: 4, cidades:
22302, 52, Vila Propício
21577, 52, Uirapuru
21502, 52, Turvânia
21452, 52, Trombas
20702, 52, Sítio d'Abadia
19902, 52, São Francisco de Goiás
18102, 52, Portelândia
18052, 52, Porteirão
17302, 52, Pirenópolis
16452, 52, Perolândia
15702, 52, Palmeiras de Goiás
15652, 52, Palestina de Goiás
14002, 52, Mozarlândia
11602, 52, Ivolândia
10802, 52, Itajá
9952, 52, Indiara
8152, 52, Gameleira de Goiás
7402, 52, Edéia
7352, 52, Edealina
6602, 52, Cumari
5802, 52, Corumbá de Goiás
4102, 52, Cachoeira Alta
3302, 52, Bela Vista de Goiás
2502, 52, Aruanã
1702, 52, Aragarças
902, 52, Amorinópolis
852, 52, Americano do Brasil
8402, 51, Várzea Grande
8352, 51, Vale de São Domingos
7602, 51, Rondonópolis
6802, 51, Porto dos Gaúchos
6752, 51, Pontes e Lacerda
5002, 51, Jauru
3502, 51, Diamantino
3452, 51, Denise
2702, 51, Canarana
1902, 51, Brasnorte
1852, 51, Bom Jesus do Araguaia
102, 51, Acorizal
7802, 50, Selvíria
6002, 50, Nova Alvorada do Sul
5202, 50, Ladário
5152, 50, Juti
4502, 50, Itaporã
3702, 50, Dourados
2902, 50, Cassilândia
1102, 50, Aquidauana
252, 50, Alcinópolis
23002, 43, Viamão
22327, 43, Turuçu
22202, 43, Tupanciretã
22152, 43, Tunas
21477, 43, Tiradentes do Sul
21402, 43, Tenente Portela
21352, 43, Tavares
20677, 43, Sinimbu
20602, 43, Severiano de Almeida
20552, 43, Sertão Santana
19802, 43, São Vicente do Sul
19752, 43, São Vendelino
18002, 43, São Borja
17202, 43, Santa Rosa
16477, 43, Salvador das Missões
16402, 43, Rosário do Sul
15602, 43, Rio Grande
15552, 43, Rio dos Índios
14902, 43, Porto Alegre
14027, 43, Paraíso do Sul
13102, 43, Nova Palma
12427, 43, Mormaço
12377, 43, Monte Alegre dos Campos
12302, 43, Miraguaí
12252, 43, Minas do Leão
11627, 43, Lindolfo Collor
11502, 43, Lavras do Sul
10702, 43, Itatiba do Sul
10652, 43, Itati
9902, 43, Ibiraiaras
8102, 43, Feliz
8052, 43, Faxinalzinho
7302, 43, Erval Seco
6502, 43, Dom Feliciano
6452, 43, Dois Lajeados
5702, 43, Condor
4952, 43, Caseiros
4002, 43, Campo Novo
3202, 43, Cacique Doble
2402, 43, Bom Retiro do Sul
2352, 43, Bom Princípio
1602, 43, Bagé
1552, 43, Áurea
877, 43, Araricá
802, 43, Antônio Prado
19002, 42, Urussanga
18202, 42, Timbó
17402, 42, Schroeder
16602, 42, São José
15802, 42, São Bento do Sul
15752, 42, São Bernardino
14102, 42, Presidente Nereu
13302, 42, Ponte Alta
12502, 42, Penha
11702, 42, Orleans
11652, 42, Novo Horizonte
10902, 42, Modelo
10852, 42, Mirim Doce
9177, 42, Jupiá
9102, 42, Joinville
8302, 42, Itapema
7577, 42, Iomerê
7502, 42, Indaial
6702, 42, Herval d'Oeste
6652, 42, Guatambú
5902, 42, Gaspar
4202, 42, Chapecó
4152, 42, Celso Ramos
3402, 42, Campo Belo do Sul
2602, 42, Bom Retiro
1802, 42, Atalanta
28302, 41, Uniflor
27502, 41, Tibagi
26702, 41, Tamboara
26652, 41, Sulina
25902, 41, São Pedro do Paraná
24202, 41, Santo Antônio do Caiuá
23402, 41, Santa Fé
22602, 41, Rondon
21802, 41, Ribeirão Claro
21752, 41, Reserva do Iguaçu
20002, 41, Porecatu
19202, 41, Pinhalão
19152, 41, Pinhais
18402, 41, Paranavaí
17602, 41, Palmas
16802, 41, Nova Cantu
15002, 41, Marilena
14302, 41, Mandirituba
13502, 41, Loanda
13452, 41, Lindoeste
12702, 41, Jataizinho
11902, 41, Jaguapitã
10102, 41, Imbituva
10052, 41, Iguatu
9302, 41, Guaraniaçu
8502, 41, General Carneiro
8452, 41, Foz do Jordão
7702, 41, Fênix
7652, 41, Fazenda Rio Grande
6902, 41, Curitiba
6852, 41, Cruzmaltina
5102, 41, Centenário do Sul
4402, 41, Cândido de Abreu
3602, 41, Cambará
2802, 41, Bela Vista do Paraíso
2752, 41, Bela Vista da Caroba
1002, 41, Ampére
202, 41, Adrianópolis
56602, 35, Vera Cruz
55802, 35, Urânia
54102, 35, Taubaté
53302, 35, Tambaú
52502, 35, Suzano
51702, 35, Sertãozinho
50902, 35, São Simão
49102, 35, São João da Boa Vista
48302, 35, Santo Expedito
47502, 35, Santa Rita do Passa Quatro
46702, 35, Santa Gertrudes
44202, 35, Riolândia
43402, 35, Ribeirão Preto
42602, 35, Registro
41802, 35, Queiroz
40002, 35, Pompéia
39202, 35, Pirapozinho
37602, 35, Peruíbe
36802, 35, Pedra Bela
35002, 35, Palestina
34302, 35, Orlândia
33502, 35, Novo Horizonte
32827, 35, Nova Campina
32702, 35, Nipoã
31902, 35, Morro Agudo
30102, 35, Mirandópolis
29302, 35, Matão
28502, 35, Mairiporã
27702, 35, Luiziânia
26902, 35, Limeira
25102, 35, Jardinópolis
24402, 35, Jacareí
23602, 35, Itirapina
22802, 35, Itaporanga
21002, 35, Iperó
20202, 35, Igaratá
19402, 35, Ibirá
18602, 35, Guariba
17802, 35, Guaraçaí
16002, 35, Flórida Paulista
15202, 35, Estrela d'Oeste
15152, 35, Engenheiro Coelho
14502, 35, Duartina
13702, 35, Descalvado
12902, 35, Cosmorama
11102, 35, Catanduva
10302, 35, Capela do Alto
9502, 35, Campinas
9452, 35, Campina do Monte Alegre
8702, 35, Caconde
7902, 35, Brotas
6102, 35, Bebedouro
5302, 35, Barra Bonita
4602, 35, Bady Bassitt
3802, 35, Artur Nogueira
2002, 35, Analândia
1202, 35, Álvares Florence
1152, 35, Alumínio
402, 35, Águas da Prata
5802, 33, Teresópolis
5752, 33, Tanguá
4102, 33, Porciúncula
3302, 33, Niterói
2502, 33, Magé
2452, 33, Macuco
1702, 33, Duque de Caxias
902, 33, Cambuci
5002, 32, Serra
4302, 32, Presidente Kennedy
4252, 32, Ponto Belo
3502, 32, Montanha
2702, 32, Itaguaçu
2652, 32, Irupi
1902, 32, Domingos Martins
102, 32, Afonso Cláudio
72202, 31, Wenceslau Braz
71402, 31, Vieiras
70602, 31, Vargem Bonita
69802, 31, Turvolândia
68002, 31, Taiobeiras
67202, 31, Sete Lagoas
66402, 31, Seritinga
65602, 31, Senador Cortes
65552, 31, Setubinha
64902, 31, São Sebastião do Rio Verde
63102, 31, São José da Varginha
62302, 31, São João da Mata
62252, 31, São João da Lagoa
61502, 31, São Geraldo
60702, 31, Santos Dumont
59902, 31, Santo Antônio do Amparo
58102, 31, Santa Maria do Salto
57377, 31, Santa Cruz de Salinas
57302, 31, Santa Bárbara do Tugúrio
57252, 31, Santa Bárbara do Leste
56502, 31, Rubelita
56452, 31, Rosário da Limeira
55702, 31, Rio Piracicaba
54002, 31, Raul Soares
53202, 31, Presidente Juscelino
52402, 31, Poté
51602, 31, Planura
50802, 31, Piranga
49952, 31, Periquito
49002, 31, Pedra Dourada
48202, 31, Patrocínio do Muriaé
47402, 31, Paraopeba
46602, 31, Paiva
46552, 31, Pai Pedro
45877, 31, Orizânia
45802, 31, Onça de Pitangui
44102, 31, Muzambinho
43302, 31, Montes Claros
42502, 31, Monjolos
41702, 31, Mesquita
40902, 31, Matipó
40852, 31, Matias Cardoso
39102, 31, Madre de Deus de Minas
38302, 31, Leandro Ferreira
37502, 31, Lagoa Formosa
36702, 31, Juiz de Fora
36652, 31, Juatuba
35902, 31, Jesuânia
34202, 31, Ituiutaba
33402, 31, Itapagipe
32602, 31, Itamarati de Minas
31802, 31, Itabirinha
30002, 31, Ibituruna
29202, 31, Heliodora
28402, 31, Guarani
27602, 31, Gouveia
26802, 31, Frei Gaspar
26752, 31, Franciscópolis
25952, 31, Fervedouro
25002, 31, Ewbank da Câmara
24302, 31, Espinosa
23502, 31, Douradoquara
22702, 31, Dom Silvério
21902, 31, Divinésia
20102, 31, Couto de Magalhães de Minas
19302, 31, Coromandel
18502, 31, Consolação
17702, 31, Conceição do Rio Verde
16902, 31, Comendador Gomes
15102, 31, Cássia
14402, 31, Carmo do Rio Claro
13602, 31, Careaçu
12802, 31, Capitólio
11002, 31, Campestre
10202, 31, Cajuri
9402, 31, Buritizeiro
8602, 31, Brasília de Minas
8552, 31, Brasilândia de Minas
7802, 31, Bom Jesus do Galho
6002, 31, Bela Vista de Minas
5202, 31, Bandeira
4502, 31, Arinos
4452, 31, Aricanduva
3702, 31, Araponga
2902, 31, Antônio Carlos
2852, 31, Angelândia
1102, 31, Aimorés
302, 31, Abre Campo
32002, 29, Uauá
31202, 29, Taperoá
30402, 29, Serra Preta
29602, 29, Sapeaçu
28802, 29, Santo Estêvão
27002, 29, Rio Real
26202, 29, Riachão das Neves
25402, 29, Potiraguá
24702, 29, Piripá
24652, 29, Pintadas
23902, 29, Pau Brasil
22102, 29, Mundo Novo
22052, 29, Mulungu do Morro
21302, 29, Milagres
20502, 29, Maracás
20452, 29, Mansidão
19702, 29, Macarani
18902, 29, Lajedão
17102, 29, Itororó
16302, 29, Itapebi
15502, 29, Itajuípe
14802, 29, Itabuna
13002, 29, Ibitiara
12202, 29, Ibicoara
11402, 29, Glória
10727, 29, Eunápolis
10602, 29, Esplanada
9802, 29, Cruz das Almas
8002, 29, Coaraci
7202, 29, Casa Nova
6402, 29, Candeal
5602, 29, Camacan
4902, 29, Cachoeira
4852, 29, Cabaceiras do Paraguaçu
3102, 29, Barra do Rocha
2302, 29, Aratuípe
2252, 29, Arataca
1502, 29, Anguera
702, 29, Alagoinhas
7402, 28, Tobias Barreto
6602, 28, Santo Amaro das Brotas
5802, 28, Riachão do Dantas
4102, 28, Moita Bonita
3302, 28, Japaratuba
2502, 28, General Maynard
1702, 28, Cristinápolis
9202, 27, Traipu
9152, 27, Teotônio Vilela
8402, 27, São José da Tapera
7602, 27, Quebrangulo
6802, 27, Piaçabuçu
5002, 27, Mata Grande
4302, 27, Maceió
3502, 27, Jacuípe
2702, 27, Feliz Deserto
1902, 27, Chã Preta
102, 27, Água Branca
15102, 26, Terezinha
14402, 26, Solidão
13602, 26, São José do Egito
12802, 26, Santa Terezinha
11002, 26, Petrolândia
10202, 26, Panelas
9402, 26, Moreno
8602, 26, Lagoa do Ouro
7802, 26, Itaquitinga
7752, 26, Itapissuma
6002, 26, Garanhuns
5202, 26, Escada
5152, 26, Dormentes
4502, 26, Chã Grande
3702, 26, Canhotinho
2902, 26, Cabo de Santo Agostinho
1102, 26, Araripina
1052, 26, Araçoiaba
302, 26, Agrestina
16102, 25, Soledade
15302, 25, Sapé
14602, 25, São José do Bonfim
14552, 25, São José de Princesa
13927, 25, São Bentinho
13802, 25, Santa Teresinha
12077, 25, Poço de José de Moura
12002, 25, Pocinhos
11202, 25, Pedras de Fogo
10402, 25, Olho d'Água
9602, 25, Monte Horebe
8802, 25, Malta
7002, 25, Itaporanga
6202, 25, Frei Martinho
5402, 25, Desterro
5352, 25, Damião
4702, 25, Congo
3902, 25, Camalaú
2102, 25, Boa Ventura
2052, 25, Bernardino Batista
1302, 25, Aroeiras
577, 25, Algodão de Jandaíra
502, 25, Alagoinha
14902, 24, Viçosa
13102, 24, Senador Elói de Souza
12302, 24, São José do Campestre
11502, 24, Santo Antônio
10702, 24, Riacho da Cruz
9902, 24, Pendências
8102, 24, Natal
7302, 24, Marcelino Vieira
7252, 24, Major Sales
6502, 24, Lagoa Nova
5702, 24, Jardim do Seridó
4002, 24, Frutuoso Gomes
3202, 24, Doutor Severiano
2402, 24, Carnaúba dos Dantas
1602, 24, Bento Fernandes
802, 24, Angicos
14102, 23, Viçosa do Ceará
13302, 23, Tauá
13252, 23, Tarrafas
12502, 23, São João do Jaguaribe
11702, 23, Reriutaba
10902, 23, Piquet Carneiro
10852, 23, Pindoretama
9102, 23, Mulungu
8377, 23, Miraíma
8302, 23, Milagres
7502, 23, Lavras da Mangabeira
6702, 23, Jaguaretama
5902, 23, Ipueiras
4277, 23, Ereré
4202, 23, Crato
3402, 23, Carnaubal
2602, 23, Camocim
1802, 23, Baixio
10102, 22, São José do Peixe
10052, 22, São José do Divino
9377, 22, Santa Rosa do Piauí
9302, 22, Santa Luz
8502, 22, Porto
7777, 22, Patos do Piauí
7702, 22, Parnaíba
6902, 22, Novo Oriente do Piauí
5102, 22, Itaueira
4402, 22, Gilbués
4352, 22, Geminiano
3602, 22, Eliseu Martins
2802, 22, Conceição do Canindé
2752, 22, Colônia do Gurguéia
1002, 22, Arraial
277, 22, Alegrete do Piauí
202, 22, Água Branca
12902, 21, Vitória do Mearim
12852, 21, Vila Nova dos Martírios
11102, 21, São João dos Patos
11052, 21, São João do Paraíso
10302, 21, Santo Antônio dos Lopes
9502, 21, Riachão
9452, 21, Raposa
8702, 21, Pio XII
7902, 21, Passagem Franca
6102, 21, Loreto
5427, 21, Itinga do Maranhão
5302, 21, Imperatriz
4677, 21, Governador Nunes Freire
4602, 21, Governador Eugênio Barros
4552, 21, Governador Edison Lobão
3802, 21, Dom Pedro
3752, 21, Davinópolis
2077, 21, Bom Lugar
2002, 21, Bom Jardim
1202, 21, Bacabal
477, 21, Alto Alegre do Pindaré
402, 21, Altamira do Maranhão
20002, 17, Santa Terezinha do Tocantins
18402, 17, Presidente Kennedy
15002, 17, Nova Rosalândia
14302, 17, Nazaré
12702, 17, Mateiros
11902, 17, Lagoa da Confusão
9302, 17, Guaraí
7702, 17, Filadélfia
7652, 17, Figueirópolis
5102, 17, Chapada da Natividade
3602, 17, Brasilândia do Tocantins
1002, 17, Ananás
402, 16, Mazagão
7102, 15, São Caetano de Odivelas
6302, 15, Salvaterra
5502, 15, Paragominas
4802, 15, Monte Alegre
4752, 15, Mojuí dos Campos
3077, 15, Garrafão do Norte
3002, 15, Faro
2202, 15, Capanema
2152, 15, Canaã dos Carajás
1402, 15, Belém
602, 15, Altamira
27, 14, Amajari
4302, 13, Urucará
3502, 13, Pauini
2702, 13, Manicoré
1902, 13, Itacoatiara
1852, 13, Iranduba
102, 13, Anori
427, 12, Rodrigues Alves
302, 12, Feijó
252, 12, Epitaciolândia
1302, 11, Mirante da Serra
502, 11, Novo Horizonte do Oeste
452, 11, Buritis

---- 529 colisoes nesta posicao ----

posicao: 5, cidade: NULL

posicao: 6, cidades:
22203, 52, Vila Boa
21403, 52, Trindade
20603, 52, Silvânia
19803, 52, São Domingos
19753, 52, Santo Antônio do Descoberto
18003, 52, Porangatu
17203, 52, Piranhas
16403, 52, Paraúna
15603, 52, Padre Bernardo
14903, 52, Nova Roma
13103, 52, Mineiros
13053, 52, Mimoso de Goiás
12303, 52, Leopoldo de Bulhões
12253, 52, Lagoa Santa
11503, 52, Itumbiara
9903, 52, Iaciara
8103, 52, Formoso
7253, 52, Doverlândia
6503, 52, Cromínia
5703, 52, Córrego do Ouro
4953, 52, Campos Verdes
4003, 52, Cabeceiras
3203, 52, Barro Alto
2353, 52, Arenópolis
1603, 52, Araçu
803, 52, Alvorada do Norte
8303, 51, União do Sul
7578, 51, Rondolândia
6828, 51, Porto Esperidião
6778, 51, Porto Alegre do Norte
6703, 51, Ponte Branca
6653, 51, Pontal do Araguaia
5903, 51, Nobres
4203, 51, Guiratinga
3403, 51, Cuiabá
3353, 51, Confresa
2678, 51, Campo Verde
2603, 51, Campinápolis
1803, 51, Barra do Garças
7703, 50, Sete Quedas
6903, 50, Porto Murtinho
5103, 50, Jateí
4403, 50, Inocência
2803, 50, Caracol
1003, 50, Aparecida do Taboado
203, 50, Água Clara
22103, 43, Tucunduva
21303, 43, Taquari
20578, 43, Sete de Setembro
20503, 43, Sertão
20453, 43, Sério
19703, 43, São Valentim
18903, 43, São Luiz Gonzaga
17103, 43, Sant'Ana do Livramento
16428, 43, Sagrada Família
16303, 43, Roque Gonzales
15503, 43, Restinga Sêca
15453, 43, Relvado
14803, 43, Portão
14753, 43, Poço das Antas
13953, 43, Pantano Grande
13003, 43, Nova Bréscia
12203, 43, Maximiliano de Almeida
12153, 43, Mato Leitão
11403, 43, Lajeado
10603, 43, Itaqui
10553, 43, Itacurubi
9803, 43, Ibiaçá
9753, 43, Ibarama
8078, 43, Fazenda Vilanova
8003, 43, Faxinal do Soturno
7203, 43, Erval Grande
6403, 43, Dois Irmãos
6353, 43, Dezesseis de Novembro
5603, 43, Colorado
4903, 43, Casca
4853, 43, Carlos Gomes
3103, 43, Cachoeirinha
2378, 43, Bom Progresso
2303, 43, Bom Jesus
2253, 43, Boa Vista do Sul
1503, 43, Augusto Pestana
703, 43, Anta Gorda
19853, 42, Zortéa
18103, 42, Timbé do Sul
17303, 42, Saudades
17253, 42, São Pedro de Alcântara
16503, 42, São Joaquim
15703, 42, Santo Amaro da Imperatriz
15653, 42, Santa Rosa do Sul
14003, 42, Presidente Getúlio
13203, 42, Pomerode
13153, 42, Planalto Alegre
12403, 42, Pedras Grandes
11603, 42, Nova Veneza
10803, 42, Meleiro
9003, 42, Joaçaba
8203, 42, Itajaí
7403, 42, Imbuia
6603, 42, Guarujá do Sul
5803, 42, Garuva
4178, 42, Cerro Negro
4103, 42, Caxambu do Sul
3303, 42, Campo Alegre
3253, 42, Capão Alto
2578, 42, Bom Jesus do Oeste
2503, 42, Bom Jardim da Serra
2453, 42, Bombinhas
1703, 42, Ascurra
1653, 42, Arvoredo
903, 42, Angelina
28203, 41, União da Vitória
27403, 41, Terra Roxa
26678, 41, Tamarana
26603, 41, Siqueira Campos
25803, 41, São Pedro do Ivaí
25753, 41, São Pedro do Iguaçu
24103, 41, Santo Antônio da Platina
24053, 41, Santa Terezinha de Itaipu
23303, 41, Santa Cruz de Monte Castelo
22503, 41, Roncador
21703, 41, Reserva
20903, 41, Quedas do Iguaçu
20853, 41, Quatro Pontes
19103, 41, Piên
18303, 41, Paranapoema
17503, 41, Paiçandu
17453, 41, Ouro Verde do Oeste
16703, 41, Nova Aurora
15903, 41, Mirador
15853, 41, Mercedes
14203, 41, Mandaguari
13403, 41, Leópolis
12603, 41, Jardim Olinda
11803, 41, Jacarezinho
10953, 41, Itaipulândia
10078, 41, Imbaú
10003, 41, Iguaraçu
9203, 41, Guaraci
8403, 41, Francisco Beltrão
7603, 41, Faxinal
7553, 41, Farol
6803, 41, Cruz Machado
5003, 41, Catanduvas
4428, 41, Candói
4303, 41, Campo Mourão
4253, 41, Campo Magro
3503, 41, Califórnia
3453, 41, Cafelândia
2703, 41, Barra do Jacaré
1903, 41, Assaí
1853, 41, Ariranha do Ivaí
103, 41, Abatiá
57303, 35, Estiva Gerbi
56503, 35, Várzea Paulista
56453, 35, Vargem Grande Paulista
55703, 35, União Paulista
54953, 35, Tuiuti
54003, 35, Tatuí
53203, 35, Taiúva
52403, 35, Sumaré
51603, 35, Serra Negra
50803, 35, São Sebastião da Grama
49953, 35, São Lourenço da Serra
49003, 35, São Francisco
48203, 35, Santo Antônio do Pinhal
47403, 35, Santa Rita d'Oeste
46603, 35, Santa Fé do Sul
45803, 35, Santa Bárbara d'Oeste
44103, 35, Rio Grande da Serra
43303, 35, Ribeirão Pires
43253, 35, Ribeirão Grande
42503, 35, Reginópolis
41703, 35, Quatá
41653, 35, Quadra
40903, 35, Pradópolis
40853, 35, Pracinha
39103, 35, Pirapora do Bom Jesus
38303, 35, Piquerobi
37503, 35, Pereiras
36703, 35, Pederneiras
35903, 35, Paranapuã
34203, 35, Orindiúva
33403, 35, Nova Odessa
32603, 35, Nhandeara
31803, 35, Monte Mor
30003, 35, Mira Estrela
29203, 35, Martinópolis
28403, 35, Mairinque
27603, 35, Luís Antônio
26803, 35, Lençóis Paulista
25003, 35, Jandira
24303, 35, Jaboticabal
23503, 35, Itatinga
22703, 35, Itápolis
22653, 35, Itapirapuã Paulista
21903, 35, Itajobi
20103, 35, Igarapava
19303, 35, Ibaté
19253, 35, Iaras
18503, 35, Guareí
17703, 35, Guará
16903, 35, General Salgado
16853, 35, Gavião Peixoto
15103, 35, Embu-Guaçu
14403, 35, Dracena
13603, 35, Cunha
12803, 35, Cosmópolis
11003, 35, Castilho
10203, 35, Capão Bonito
10153, 35, Canitar
9403, 35, Cajuru
8603, 35, Cachoeira Paulista
7803, 35, Brodowski
7753, 35, Brejo Alegre
6003, 35, Bauru
5203, 35, Bariri
4503, 35, Avaré
3703, 35, Ariranha
2903, 35, Araçoiaba da Serra
1103, 35, Alto Alegre
303, 35, Aguaí
5703, 33, Sumidouro
4128, 33, Quatis
4003, 33, Piraí
3203, 33, Nilópolis
2403, 33, Macaé
1603, 33, Duas Barras
803, 33, Cachoeiras de Macacu
4203, 32, Piúma
3403, 32, Mimoso do Sul
3353, 32, Marilândia
2603, 32, Iconha
2553, 32, Ibitirama
1803, 32, Divino de São Lourenço
72103, 31, Volta Grande
71303, 31, Viçosa
70578, 31, Vargem Alegre
70503, 31, Urucânia
69703, 31, Turmalina
68903, 31, Tiros
67103, 31, Serro
66303, 31, Sericita
65578, 31, Senador Amaral
65503, 31, Sardoá
64803, 31, São Sebastião do Rio Preto
63003, 31, São José da Safira
62203, 31, São João Batista do Glória
61403, 31, São Francisco do Glória
60603, 31, Santo Hipólito
59803, 31, Santa Vitória
58953, 31, Santana do Paraíso
58003, 31, Santa Maria de Itabira
57278, 31, Santa Bárbara do Monte Verde
57203, 31, Santa Bárbara
56403, 31, Romaria
55603, 31, Rio Pardo de Minas
54903, 31, Rio Casca
53103, 31, Presidente Bernardes
52303, 31, Porto Firme
51503, 31, Piumhi
50703, 31, Pirajuba
49903, 31, Perdões
48103, 31, Patrocínio
47303, 31, Paraisópolis
46503, 31, Pains
45703, 31, Oliveira Fortes
44003, 31, Mutum
43203, 31, Monte Santo de Minas
43153, 31, Monte Formoso
42403, 31, Moema
41603, 31, Mercês
40803, 31, Matias Barbosa
39003, 31, Machado
38203, 31, Lavras
37403, 31, Lagoa Dourada
36603, 31, Nova União
36553, 31, José Raydan
35803, 31, Jequitinhonha
34103, 31, Itueta
33303, 31, Itaobim
32503, 31, Itamarandiba
31703, 31, Itabira
30903, 31, Inhapim
29103, 31, Gurinhatã
28303, 31, Guaranésia
28253, 31, Guaraciama
27503, 31, Gonzaga
26703, 31, Francisco Sá
25903, 31, Ferros
24203, 31, Espera Feliz
23528, 31, Durandé
23403, 31, Doresópolis
22603, 31, Dom Joaquim
21803, 31, Dionísio
20003, 31, Córrego Novo
19203, 31, Coroaci
18403, 31, Conselheiro Pena
17603, 31, Conceição do Pará
16803, 31, Coluna
15003, 31, Cascalho Rico
14303, 31, Carmo do Paranaíba
13503, 31, Carbonita
12703, 31, Capitão Enéas
12653, 31, Capitão Andrade
11903, 31, Cana Verde
10103, 31, Caiana
9303, 31, Buritis
9253, 31, Bugre
8503, 31, Botumirim
7703, 31, Bom Jesus do Amparo
6903, 31, Bicas
5103, 31, Bambuí
4403, 31, Argirita
3603, 31, Arantina
2803, 31, Andrelândia
1003, 31, Águas Vermelhas
203, 31, Abaeté
32903, 29, Valença
31103, 29, Tanquinho
31053, 29, Tanque Novo
30303, 29, Serra Dourada
29503, 29, São Sebastião do Passé
28703, 29, Santo Antônio de Jesus
27903, 29, Santa Inês
26103, 29, Retirolândia
25303, 29, Porto Seguro
25253, 29, Ponto Novo
24678, 29, Piraí do Norte
24603, 29, Pindobaçu
23803, 29, Paripiranga
22003, 29, Mucuri
21203, 29, Miguel Calmon
20403, 29, Manoel Vitorino
19603, 29, Macajuba
19553, 29, Luís Eduardo Magalhães
18803, 29, Laje
18753, 29, Lagoa Real
17003, 29, Itiúba
16203, 29, Itapé
15403, 29, Itaju do Colônia
15353, 29, Itaguaçu da Bahia
14703, 29, Itaberaba
14653, 29, Itabela
13903, 29, Ipiaú
12103, 29, Ibicaraí
11303, 29, Gentio do Ouro
11253, 29, Gavião
10503, 29, Entre Rios
9703, 29, Cristópolis
8903, 29, Coração de Maria
7103, 29, Carinhanha
6303, 29, Canavieiras
5503, 29, Caldeirão Grande
4803, 29, Caatiba
4753, 29, Buritirama
3953, 29, Bom Jesus da Serra
3003, 29, Barra do Mendes
2203, 29, Aramari
1403, 29, Angical
1353, 29, Andorinha
603, 29, Aiquara
7303, 28, Telha
6503, 28, Santa Rosa de Lima
5703, 28, Propriá
4003, 28, Maruim
3203, 28, Itaporanga d'Ajuda
2403, 28, Gararu
1603, 28, Cedro de São João
9103, 27, Taquarana
8303, 27, São José da Laje
7503, 27, Porto Real do Colégio
6703, 27, Penedo
5903, 27, Olho d'Água Grande
4203, 27, Limoeiro de Anadia
3403, 27, Jacaré dos Homens
2603, 27, Feira Grande
2553, 27, Estrela de Alagoas
1803, 27, Carneiros
15003, 26, Taquaritinga do Norte
14303, 26, Moreilândia
13503, 26, São José do Belmonte
12703, 26, Santa Maria do Cambucá
11903, 26, Rio Formoso
10103, 26, Palmeirina
9303, 26, Mirandiba
8503, 26, Lagoa de Itaenga
8453, 26, Lagoa do Carro
7703, 26, Itapetim
7653, 26, Itambé
6903, 26, Iguaracy
5103, 26, Custódia
4403, 26, Chã de Alegria
3603, 26, Camutanga
2803, 26, Buíque
1003, 26, Angelim
203, 26, Afrânio
16003, 25, Solânea
15203, 25, São Sebastião do Umbuzeiro
14503, 25, São José de Piranhas
14453, 25, São José dos Ramos
13703, 25, Santa Rita
13653, 25, Joca Claudino
12903, 25, Rio Tinto
11103, 25, Pedra Lavrada
10303, 25, Nova Palmeira
9503, 25, Montadas
8703, 25, Mãe d'Água
7903, 25, Juripiranga
6103, 25, Fagundes
5303, 25, Curral Velho
4603, 25, Conde
3803, 25, Caldas Brandão
3753, 25, Cajazeirinhas
2003, 25, Belém do Brejo do Cruz
1203, 25, Areial
1153, 25, Areia de Baraúnas
403, 25, Alagoa Nova
14803, 24, Vera Cruz
14753, 24, Venha-Ver
13003, 24, São Vicente
12203, 24, São José de Mipibu
11403, 24, Santana do Matos
10603, 24, Rafael Godeiro
9803, 24, Pedro Velho
8953, 24, Rio do Fogo
8003, 24, Mossoró
7203, 24, Macau
6403, 24, Lagoa de Velhos
5603, 24, Jardim de Piranhas
4903, 24, Itaú
4853, 24, Itajá
3103, 24, Currais Novos
2303, 24, Caraúbas
1503, 24, Barcelona
1453, 24, Baraúna
703, 24, Alto do Rodrigues
14003, 23, Várzea Alegre
13203, 23, Tamboril
12403, 23, São Gonçalo do Amarante
11603, 23, Redenção
10803, 23, Pereiro
9003, 23, Mucambo
8203, 23, Meruoca
7403, 23, Jucás
6603, 23, Itatira
6553, 23, Itarema
5803, 23, Ipu
4103, 23, Crateús
3303, 23, Cariús
2503, 23, Brejo Santo
1703, 23, Aurora
903, 23, Apuiarés
10953, 22, Tamboril do Piauí
10003, 22, São João do Piauí
9203, 22, Santa Filomena
9153, 22, Santa Cruz dos Milagres
8403, 22, Piripiri
7603, 22, Parnaguá
7553, 22, Paquetá
